distribution,node_count,initialization,coupling_strength,seed_count,finite_seed_count,mean_tm_order,std_tm_order,mean_q05_tm_order,median_sync_residual,synchronization_success_rate
uniform_positive,128,global,0.6,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,128,global,0.65,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,128,global,0.7,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,128,local,0.0,3,3,0.056515273154520686,0.0025714318281352963,0.011826833067044802,0.36600112574619753,0.0
uniform_positive,128,local,0.1,3,3,0.22532058212572423,0.04339360314838439,0.022097688987512593,0.3432492815700785,0.0
uniform_positive,128,local,0.2,3,3,0.38977218977993777,0.10966453355536382,0.029974635798580174,0.31947710957653197,0.0
uniform_positive,128,local,0.3,3,3,0.59491535053739,0.08035016005139196,0.04284036107222148,0.15181959534312775,0.0
uniform_positive,128,local,0.4,3,3,0.8339933791781863,0.024265804743470388,0.1579869296632552,0.0044335890589349055,0.0
uniform_positive,128,local,0.45,3,3,0.8647035901508455,0.14003072149816204,0.44258482640900354,0.00077216679038176,0.3333333333333333
uniform_positive,128,local,0.5,3,3,0.9624523661282548,0.04442966242785085,0.749411364694813,1.0232411624996275e-06,0.6666666666666666
uniform_positive,128,local,0.55,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,128,local,0.6,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,128,local,0.65,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,128,local,0.7,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,256,global,0.0,3,3,0.04242000049858815,0.0015796472770177189,0.009356586996014651,0.36663847487643175,0.0
uniform_positive,256,global,0.1,3,3,0.1949537712485411,0.07342825415666267,0.014993208163928068,0.3545142243848465,0.0
uniform_positive,256,global,0.2,3,3,0.3936407227946974,0.06015928967109465,0.02348131172037497,0.3144037396238484,0.0
uniform_positive,256,global,0.3,3,3,0.5796247320123639,0.04362142301193211,0.04029189361439289,0.12309813239075793,0.0
uniform_positive,256,global,0.4,3,3,0.7419727667760428,0.08851540259224448,0.07539403845313207,0.01464787707838371,0.0
uniform_positive,256,global,0.45,3,3,0.8047335671664725,0.02130438370380383,0.10168556248119642,0.004874241621851226,0.0
uniform_positive,256,global,0.5,3,3,0.9786778048952199,0.019219630851039376,0.9125225533784135,2.5725519724018345e-06,1.0
uniform_positive,256,global,0.55,3,3,0.9999998760213451,2.147373294012797e-07,0.9999999999833981,0.0,1.0
uniform_positive,256,global,0.6,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,256,global,0.65,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,256,global,0.7,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,256,local,0.0,3,3,0.04243434464237675,0.0005449922268357261,0.010123226089873054,0.36519423426110853,0.0
uniform_positive,256,local,0.1,3,3,0.21784228156764618,0.03624950013905922,0.016141893900119317,0.3473278811957873,0.0
uniform_positive,256,local,0.2,3,3,0.4232586831618135,0.07083653145251231,0.027205185089955255,0.2732261305636931,0.0
uniform_positive,256,local,0.3,3,3,0.5800463875905291,0.0019103640926222464,0.03567272506572735,0.1271503919252014,0.0
uniform_positive,256,local,0.4,3,3,0.6572533695102845,0.019394560467035523,0.050302358549072036,0.08579829210069154,0.0
uniform_positive,256,local,0.45,3,3,0.871035135494763,0.11701250645454335,0.32699517225724445,0.0003387358801171755,0.0
uniform_positive,256,local,0.5,3,3,0.9382390583045827,0.10697308866511837,0.7091513759576936,2.2888588229411157e-10,0.6666666666666666
uniform_positive,256,local,0.55,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,256,local,0.6,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,256,local,0.65,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
uniform_positive,256,local,0.7,3,3,1.0,0.0,0.9999999999999999,0.0,1.0
